subject,transitionType,acc,transitionThreatKind,acc_descriptor,transition_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-threat,hits,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-threat,hits,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,0,neutral-neutral,false_alarms,no_threat
sub79,i,0,neutral-threat,misses,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,0,neutral-neutral,misses,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-threat,hits,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-neutral,hits,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,0,neutral-neutral,false_alarms,no_threat
sub79,l,0,neutral-neutral,false_alarms,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-neutral,hits,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,i,1,threat-neutral,hits,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,1,neutral-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-threat,hits,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,i,1,threat-neutral,hits,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-neutral,hits,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-neutral,hits,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,0,neutral-neutral,false_alarms,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-neutral,hits,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,i,1,threat-neutral,hits,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-neutral,hits,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,i,1,neutral-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,i,1,neutral-threat,hits,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-threat,correct_rejections,contains_threat
sub79,l,1,threat-neutral,correct_rejections,contains_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub79,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,i,1,neutral-neutral,hits,no_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,l,1,threat-threat,correct_rejections,contains_threat
sub80,i,1,threat-neutral,hits,contains_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,i,1,neutral-neutral,hits,no_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,l,1,threat-threat,correct_rejections,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,i,1,threat-threat,hits,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,i,0,threat-neutral,misses,contains_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,l,1,threat-threat,correct_rejections,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,i,1,neutral-threat,hits,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,i,1,neutral-threat,hits,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,i,1,threat-threat,hits,contains_threat
sub80,l,1,threat-threat,correct_rejections,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,l,1,neutral-threat,correct_rejections,contains_threat
sub80,l,1,threat-neutral,correct_rejections,contains_threat
sub80,i,1,neutral-neutral,hits,no_threat
sub80,l,1,neutral-neutral,correct_rejections,no_threat
